uprava,opstina,naselje,ustanova,naziv,ulica,broj,postanski_broj,tip_lokacije
Jagodina,Svilajnac,Kupinovac,PU Dečja radost,"Predškolska ustanova Dečja radost, izdvojena vaspitna grupa u Kupinovcu",/,/,35211,Izdvojena lokacija
Jagodina,Svilajnac,Kušiljevo,PU Dečja radost,"Predškolska ustanova Dečja radost, izdvojena vaspitna grupa u Kušiljevu",/,/,35226,Izdvojena lokacija
Jagodina,Svilajnac,Lukovica,PU Dečja radost,"Predškolska ustanova Dečja radost, izdvojena vaspitna grupa u Lukovici",/,/,35210,Izdvojena lokacija
Jagodina,Svilajnac,Mačevac,PU Dečja radost,"Predškolska ustanova Dečja radost, izdvojena vaspitna grupa u Mačevcu",/,/,35208,Izdvojena lokacija
Jagodina,Svilajnac,Proštinac,PU Dečja radost,"Predškolska ustanova Dečja radost, izdvojena vaspitna grupa u Proštincu",/,/,35217,Izdvojena lokacija
Jagodina,Svilajnac,Radošin,PU Dečja radost,"Predškolska ustanova Dečja radost, izdvojena vaspitna grupa u Radošinu",/,/,35208,Izdvojena lokacija
Jagodina,Svilajnac,Roanda,PU Dečja radost,"Predškolska ustanova Dečja radost, izdvojena vaspitna grupa u Roandi",/,/,35209,Izdvojena lokacija
Jagodina,Svilajnac,Roćevac,PU Dečja radost,"Predškolska ustanova Dečja radost, izdvojena vaspitna grupa u Roćevcu",/,/,35211,Izdvojena lokacija
Jagodina,Svilajnac,Sedlare,PU Dečja radost,"Predškolska ustanova Dečja radost, izdvojena vaspitna grupa u Sedlaru",/,/,35211,Izdvojena lokacija
Jagodina,Svilajnac,Subotica,PU Dečja radost,"Predškolska ustanova Dečja radost, izdvojena vaspitna grupa u Subotici",/,/,35209,Izdvojena lokacija
Jagodina,Svilajnac,Troponje,PU Dečja radost,"Predškolska ustanova Dečja radost, izdvojena vaspitna grupa u Troponju",/,/,35211,Izdvojena lokacija
Jagodina,Svilajnac,Crkvenac,PU Dečja radost,"Predškolska ustanova Dečja radost, izdvojena vaspitna grupa u Crkvencu",/,/,35210,Izdvojena lokacija
Niš,Svrljig,Svrljig,PU Poletarac,Predškolska ustanova Poletarac,Gordane Todorović,bb,18360,Matična lokacija
Užice,Sjenica,Sjenica,PU Maslačak,PU MASLAČAK,NOVA,bb,36310,Matična lokacija
Užice,Sjenica,Vrbnica,PU Maslačak,OŠ Sveti Sava,bb,bb,36310,Izdvojena lokacija
Užice,Sjenica,Doliće,PU Maslačak,OŠ Rifat Burddžević - Tršo 5,bb,bb,36310,Izdvojena lokacija
Užice,Sjenica,Draževiće,PU Maslačak,OŠ Bratsvo-jedinstvo 3,bb,bb,36310,Izdvojena lokacija
Užice,Sjenica,Duga Poljana,PU Maslačak,OŠ Bratsvo-jedinstvo 1,bb,bb,36310,Izdvojena lokacija
Užice,Sjenica,Žabren,PU Maslačak,OŠ Bratsvo-jedinstvo 5,bb,bb,36310,Izdvojena lokacija
Užice,Sjenica,Žitniće,PU Maslačak,OŠ Bratsvo-jedinstvo 4,bb,bb,36310,Izdvojena lokacija
Užice,Sjenica,Kamešnica,PU Maslačak,OŠ Bratsvo-jedinstvo 2,bb,bb,36310,Izdvojena lokacija
Užice,Sjenica,Karajukića Bunari,PU Maslačak,OŠ Rifat Burddžević - Tršo 1,bb,bb,36310,Izdvojena lokacija
Užice,Sjenica,Kijevci,PU Maslačak,OŠ Jovan Jovanović - Zmaj 2,bb,bb,36310,Izdvojena lokacija
Užice,Sjenica,Kladnica,PU Maslačak,OŠ Vuk Karadžić 1,bb,bb,36310,Izdvojena lokacija
Užice,Sjenica,Raždaginja,PU Maslačak,OŠ Jovan Jovanović - Zmaj 1,Raždaginja,bb,36310,Izdvojena lokacija
Užice,Sjenica,Rasno,PU Maslačak,OŠ Rifat Burddžević - Tršo 2,bb,bb,36310,Izdvojena lokacija
Užice,Sjenica,Stup,PU Maslačak,OŠ Branko Radičević 2,bb,bb,36311,Izdvojena lokacija
Užice,Sjenica,Trijebine,PU Maslačak,OŠ Svetozar Marković,bb,bb,36310,Izdvojena lokacija
Užice,Sjenica,Ugao,PU Maslačak,OŠ Rifat Burddžević - Tršo 4,bb,bb,36310,Izdvojena lokacija
Užice,Sjenica,Ursule,PU Maslačak,OŠ Vuk Karadžić 2,bb,bb,36310,Izdvojena lokacija
Užice,Sjenica,Cetanoviće,PU Maslačak,OŠ Rifat Burddžević - Tršo 3,bb,bb,36310,Izdvojena lokacija
Užice,Sjenica,Šare,PU Maslačak,OŠ Bratsvo-jedinstvo 6,bb,bb,36310,Izdvojena lokacija
Užice,Sjenica,Štavalj,PU Maslačak,OŠ Branko Radičević 1,bb,bb,36311,Izdvojena lokacija
Požarevac,Smederevo - grad,Smederevo,PU Naša radost,Predškolska ustanova Naša radost Smederevo,VOJVODE MIŠIĆA,4,11300,Matična lokacija
Požarevac,Smederevo - grad,Osipaonica,PU Naša radost,Predškolska ustanova Naša radost Smederevo objekatPoletarac,Jezavska,bb,11300,Izdvojena lokacija
Požarevac,Smederevo - grad,Smederevo,PU Naša radost,Predškolska ustanova Naša radost Smederevo objekat Hajdi,Vojvode Mišića,4,11300,Izdvojena lokacija
Požarevac,Smederevo - grad,Smederevo,PU Naša radost,Predškolska ustanova Naša radost Smederevo objekat Bambi,Radosava Mirkovića,bb,11300,Izdvojena lokacija
Požarevac,Smederevo - grad,Smederevo,PU Naša radost,Predškolska ustanova Naša radost Smederevo objekatDiznilend,Jadranska,bb,11300,Izdvojena lokacija
Požarevac,Smederevo - grad,Smederevo,PU Naša radost,Predškolska ustanova Naša radost Smederevo objekatVeseli cvetovi,7.jula,bb,11300,Izdvojena lokacija
Požarevac,Smederevo - grad,Smederevo,PU Naša radost,Predškolska ustanova Naša radost Smederevo objekatBubamara,Gorička,bb,11300,Izdvojena lokacija
Požarevac,Smederevo - grad,Smederevo,PU Naša radost,Predškolska ustanova Naša radost Smederevo objekatLeptirić,Balkanska,bb,11300,Izdvojena lokacija
Požarevac,Smederevo - grad,Smederevo,PU Naša radost,Predškolska ustanova Naša radost Smederevo objekatPčelica,Janka Jankovića,bb,11300,Izdvojena lokacija
Požarevac,Smederevska Palanka,Smederevska Palanka,PU Čika Jova Zmaj,PUČika Jova Zmaj,Trg heroja,21,11420,Matična lokacija
Zaječar,Sokobanja,Sokobanja,PU Bucko,Predškolska ustanova Bucko Sokobanja,Mitropolita Mihajla,16,18230,Matična lokacija
Leskovac,Surdulica,Surdulica,PU Naša radost,PUNaša radost,Jugoslovenska,bb,17530,Matična lokacija
Leskovac,Surdulica,Alakince,PU Naša radost,Izdvojeno odeljenje Alakince,Alakince,bb,17530,Izdvojena lokacija
Leskovac,Surdulica,Belo Polje,PU Naša radost,Izdvojeno odeljenje Belo Polje,Belo Polje,bb,17530,Izdvojena lokacija
Leskovac,Surdulica,Binovce,PU Naša radost,Izdvojeno odeljenje Binovce,Binovce,bb,17530,Izdvojena lokacija
Leskovac,Surdulica,Jelašnica,PU Naša radost,PUNaša radost Jelašnica,Jelašnica,bb,17530,Izdvojena lokacija
Leskovac,Surdulica,Masurica,PU Naša radost,Izdvojeno odeljenje Masurica,Masurica,bb,17530,Izdvojena lokacija
Leskovac,Surdulica,Suvojnica,PU Naša radost,Izdvojeno odeljenje Suvojnica,Suvojnica,bb,17530,Izdvojena lokacija
Leskovac,Surdulica,Surdulica,PU Naša radost,Predškolska ustanovaNaša radost,Novice Dojčinovića,bb,17530,Izdvojena lokacija
Užice,Užice - grad,Užice,PU Užice,PU Užice -Poletarac,Nemanjina,18,31000,Matična lokacija
Užice,Užice - grad,Sevojno,PU Užice,IO MASLAČAK,Sokolska,bb,31205,Izdvojena lokacija
Užice,Užice - grad,Užice,PU Užice,IO BAMBI,Dositejeva,6,31000,Izdvojena lokacija
Užice,Užice - grad,Užice,PU Užice,IO ZEKA,Hercegovačka,12,31000,Izdvojena lokacija
Užice,Užice - grad,Užice,PU Užice,JIHAI-MAMA VONG,Hajduk Veljkova,1,31000,Izdvojena lokacija
Užice,Užice - grad,Užice,PU Užice,IO LEPTIRIĆ,Hilandarska,18,31000,Izdvojena lokacija
Užice,Užice - grad,Užice,PU Užice,IO ISKRA,Njegoševa,bb,31000,Izdvojena lokacija
Užice,Užice - grad,Užice,PU Užice,IO ĐURĐEVAK,Nemanjina,146,31000,Izdvojena lokacija
Užice,Užice - grad,Užice,PU Užice,IO NEVEN,Ljubiše Vesnića,11,31000,Izdvojena lokacija
Užice,Užice - grad,Užice,PU Užice,IO BAJKA,Ive Andrića,19,31000,Izdvojena lokacija
Kragujevac,Topola,Topola (varošica),PU Sofija Ristić,Predškolska ustanova Sofija Ristić Topola,Avenija Kralja Petra Prvog,10/a,34310,Matična lokacija
Kragujevac,Topola,Belosavci,PU Sofija Ristić,Predškolska grupa pri O.Š. u  Belosavci,bez imena,bb,34312,Izdvojena lokacija
Kragujevac,Topola,Belosavci,PU Sofija Ristić,Predškolska grupa pri O.Š. u  Blaznava,bez imena,bb,34314,Izdvojena lokacija
Kragujevac,Topola,Vinča,PU Sofija Ristić,Predškolska grupa pri O.Š. u  Vinči,bez imena,bb,34314,Izdvojena lokacija
Kragujevac,Topola,Gornja Trnava,PU Sofija Ristić,Predškolska grupa Gornja Trnava,bez imena,bb,34324,Izdvojena lokacija
Kragujevac,Topola,Donja Trnava,PU Sofija Ristić,Predškolska grupa pri O.Š. Donja Trnava,bez imena,bb,34324,Izdvojena lokacija
Kragujevac,Topola,Donja Šatornja,PU Sofija Ristić,Predškolska grupa pri O.Š. Donja Šatornja,bez imena,bb,34314,Izdvojena lokacija
Kragujevac,Topola,Žabare,PU Sofija Ristić,predškolska grupa pri O.Š. Žabare,bez imena,bb,34310,Izdvojena lokacija
Kragujevac,Topola,Zagorica,PU Sofija Ristić,Predškolska grupa pri O.Š. u  Zagorica,bez imena,bb,34312,Izdvojena lokacija
Kragujevac,Topola,Jarmenovci,PU Sofija Ristić,predškolska grupa pri O.Š. Jarmenovci,bez imena,bb,34318,Izdvojena lokacija
Kragujevac,Topola,Kloka,PU Sofija Ristić,predškolska grupa pri O.Š. Kloka,bez imena,bb,34313,Izdvojena lokacija
Kragujevac,Topola,Krćevac,PU Sofija Ristić,predškolska grupa pri O.Š. Krćevac,bez imena,bb,34310,Izdvojena lokacija
Kragujevac,Topola,Lipovac,PU Sofija Ristić,Predškolska grupa pri O.Š. Lipovac,bez imena,bb,34310,Izdvojena lokacija
Kragujevac,Topola,Natalinci,PU Sofija Ristić,Predškolska grupa pri osnovnoj školi u  Natalinci,natalinci,bb,34313,Izdvojena lokacija
Kragujevac,Topola,Topola (varošica),PU Sofija Ristić,Zabavište,Princa Tomislava Karađorđevića,10,34310,Izdvojena lokacija
Leskovac,Trgovište,Trgovište,PU Poletarac,PU Poletarac,JNA,bb,17525,Matična lokacija
Leskovac,Trgovište,Donji Stajevac,PU Poletarac,O.Š. Vuk Karadžić,Mesna zajednica,bb,17526,Izdvojena lokacija
Leskovac,Trgovište,Radovnica,PU Poletarac,O.Š. Žarko Zrenjanin Uča,Mesna zajednica,bb,17561,Izdvojena lokacija
Kruševac,Trstenik,Trstenik,PU Biseri,Predškolska ustanova Biseri,Radoja Krstića,bb,37240,Matična lokacija
Kruševac,Trstenik,Velika Drenova,PU Biseri,Predškolska ustanova Biseri- Velika Drenova,bb,bb,37245,Izdvojena lokacija
Kruševac,Trstenik,Medveđa,PU Biseri,Predškolska ustanova Biseri- Medveđa,bb,bb,37244,Izdvojena lokacija
Kruševac,Trstenik,Stopanja,PU Biseri,Predškolska ustanova Biseri- Stopanja,bb,bb,37242,Izdvojena lokacija
Kraljevo,Tutin,Baćica,PU Habiba Stočević,Vaspitna grupa Baćica,Baćica,bb,36307,Izdvojena lokacija
Kraljevo,Tutin,Biohane,PU Habiba Stočević,Vaspitna grupa Biohane,Biohane,1,36320,Izdvojena lokacija
Kraljevo,Tutin,Braćak,PU Habiba Stočević,Vaspitna grupa Braćak,Braćak,1,36320,Izdvojena lokacija
Kraljevo,Tutin,Velje Polje,PU Habiba Stočević,Vrtić Bubamara,Velje Polje,16,36320,Izdvojena lokacija
Kraljevo,Tutin,Velje Polje,PU Habiba Stočević,Vaspitna grupa Kraljevac,Velje Polje,bb,36320,Izdvojena lokacija
Kraljevo,Tutin,Vrba,PU Habiba Stočević,Vaspitna grupa Vrba,Vrba,bb,36320,Izdvojena lokacija
Kraljevo,Tutin,Godovo,PU Habiba Stočević,Vaspitna grupa Godovo,Godovo,bb,36320,Izdvojena lokacija
Kraljevo,Tutin,Gurdijelje,PU Habiba Stočević,Vaspitna grupa Gurdijelje,Gurdijelje,bb,36307,Izdvojena lokacija
Kraljevo,Tutin,Delimeđe,PU Habiba Stočević,Vaspitna grupa Delimeđe,Delimeđe,bb,36307,Izdvojena lokacija
Kraljevo,Tutin,Dobri Dub,PU Habiba Stočević,Vaspitna grupa Dobri Dub,Dobri Dub,bb,36307,Izdvojena lokacija
Kraljevo,Tutin,Dolovo,PU Habiba Stočević,Vaspitna grupa Dolovo,Dolovo,bb,36320,Izdvojena lokacija
Kraljevo,Tutin,Draga,PU Habiba Stočević,Vaspitna grupa Draga,Draga,bb,36320,Izdvojena lokacija
Kraljevo,Tutin,Dubovo,PU Habiba Stočević,Vaspitna grupa Dubovo,Dubovo,1,36320,Izdvojena lokacija
Kraljevo,Tutin,Žirče,PU Habiba Stočević,Vasspitna grupa Žirče,Žirče,bb,36321,Izdvojena lokacija
Kraljevo,Tutin,Zapadni Mojstir,PU Habiba Stočević,Vaspitna grupa Zapadni Mojstir,Mojstir,bb,36320,Izdvojena lokacija
Kraljevo,Tutin,Zapadni Mojstir,PU Habiba Stočević,Vaspitna grupa Mojstir,Mojstir,bb,36320,Izdvojena lokacija
Kraljevo,Tutin,Koniče,PU Habiba Stočević,Vaspitna grupa Koniče,Koniče,bb,36307,Izdvojena lokacija
Kraljevo,Tutin,Melaje,PU Habiba Stočević,Vaspitna grupa Melaje,Melaje,bb,36307,Izdvojena lokacija
Kraljevo,Tutin,Morani,PU Habiba Stočević,Vaspitna grupa Morani,Morani,bb,36307,Izdvojena lokacija
Kraljevo,Tutin,Orlje,PU Habiba Stočević,Vaspitna grupa Orlje,Orlje,bb,36309,Izdvojena lokacija
Kraljevo,Tutin,Paljevo,PU Habiba Stočević,Vaspitna grupa Paljevo,Paljevo,bb,36309,Izdvojena lokacija
Kraljevo,Tutin,Pružanj,PU Habiba Stočević,Vaspitna grupa Pružanj,Pružanj,bb,36307,Izdvojena lokacija
Kraljevo,Tutin,Reževiće,PU Habiba Stočević,Vaspitna grupa Reževiće,Reževiće,1,36320,Izdvojena lokacija
Kraljevo,Tutin,Ribariće,PU Habiba Stočević,Vaspitna grupa Ribariće,Ribariće,bb,36309,Izdvojena lokacija
Kraljevo,Tutin,Starčeviće,PU Habiba Stočević,Vaspitna grupa Starčeviće,Starčeviće,bb,36309,Izdvojena lokacija
Kraljevo,Tutin,Strumce,PU Habiba Stočević,Vaspitna grupa Strumce,Strumce,bb,36309,Izdvojena lokacija
Kraljevo,Tutin,Tutin,PU Habiba Stočević,vrtić Poletarac 2,Lenjinova,25,36320,Izdvojena lokacija
Kraljevo,Tutin,Tutin,PU Habiba Stočević,Vaspitna grupa Suvi Do,Suvi Do,1,36320,Izdvojena lokacija
Kraljevo,Tutin,Tutin,PU Habiba Stočević,Vaspitna grupa Naboje,Naboje,1,36320,Izdvojena lokacija
Kraljevo,Tutin,Tutin,PU Habiba Stočević,Vaspitna grupa Leskova,Leskova,1,36320,Izdvojena lokacija
Kraljevo,Tutin,Tutin,PU Habiba Stočević,Vrtić Maja,7 juli,16,36320,Izdvojena lokacija
Kraljevo,Tutin,Tutin,PU Habiba Stočević,Vaspitna grupa Đerekare,Đerekare,1,36320,Izdvojena lokacija
Kraljevo,Tutin,Tutin,PU Habiba Stočević,Vrtić Poletarac,Lenjinova,25,36320,Izdvojena lokacija
Kraljevo,Tutin,Tutin,PU Habiba Stočević,Vaspitna grupa Ramoševo,Ramoševo,1,36320,Izdvojena lokacija
Kraljevo,Tutin,Crkvine,PU Habiba Stočević,Vaspitna grupa Crkvine,Crkvine,bb,36321,Izdvojena lokacija
Kraljevo,Tutin,Čarovina,PU Habiba Stočević,Vaspitna grupa Čarovina,Čarovina,bb,36307,Izdvojena lokacija
Kraljevo,Tutin,Šaronje,PU Habiba Stočević,Vaspitna grupa Šaronje,Šaronje,1,36320,Izdvojena lokacija
Kraljevo,Tutin,Špiljani,PU Habiba Stočević,Vaspitna grupa Špiljani,Špiljani,bb,36320,Izdvojena lokacija
Kruševac,Ćićevac,Ćićevac,PU Čarolija,PU Dečji vrtić,Dositeja Obradovića,3,37210,Matična lokacija
Kruševac,Ćićevac,Grad Stalać,PU Čarolija,Mešovita vaspitna grupa u Grad Stalaću,Kulska,bb,37212,Izdvojena lokacija
Kruševac,Ćićevac,Lučina,PU Čarolija,Mešovita vaspitna grupa u Lučini,Srpskih vladara,bb,37212,Izdvojena lokacija
Kruševac,Ćićevac,Pločnik,PU Čarolija,Mešovita vaspitna grupa u Pločniku,Pločnik,bb,37216,Izdvojena lokacija
Kruševac,Ćićevac,Pojate,PU Čarolija,Mešovita vaspitna grupa u Pojatama,Kralja Aleksandra,bb,37214,Izdvojena lokacija
Kruševac,Ćićevac,Stalać,PU Čarolija,Mešovita vaspitna grupa u Stalaću,Stevana Sinđelića,4,37212,Izdvojena lokacija
Kruševac,Ćićevac,Ćićevac,PU Čarolija,Pripremna predškolska grupa - poludnevni boravak,Đure Daničića,6,37210,Izdvojena lokacija
Jagodina,Ćuprija,Ćuprija,PU Dečija radost,vrtić Bambi,Bregalnička,bb,35230,Matična lokacija
Jagodina,Ćuprija,Batinac,PU Dečija radost,Batinac,Batinac,bb,35230,Izdvojena lokacija
Jagodina,Ćuprija,Bigrenica,PU Dečija radost,Bigrenica,Bigrenica,bb,35238,Izdvojena lokacija
Jagodina,Ćuprija,Virine,PU Dečija radost,Zvončica,Virine,bb,35230,Izdvojena lokacija
Jagodina,Ćuprija,Ivankovac,PU Dečija radost,Ivankovac,Ivankovac,bb,35230,Izdvojena lokacija
Jagodina,Ćuprija,Isakovo,PU Dečija radost,Isakovo,Isakovo,bb,35227,Izdvojena lokacija
Jagodina,Ćuprija,Jovac,PU Dečija radost,Petar Pan,Jovac,bb,35205,Izdvojena lokacija
Jagodina,Ćuprija,Krušar,PU Dečija radost,Pčelica,Krušar,bb,35227,Izdvojena lokacija
Jagodina,Ćuprija,Mijatovac,PU Dečija radost, Poletarac,Mijatovac,bb,35236,Izdvojena lokacija
Jagodina,Ćuprija,Senje,PU Dečija radost,Senje,Senje,bb,35233,Izdvojena lokacija
Jagodina,Ćuprija,Supska,PU Dečija radost,Supska,Supska,bb,35230,Izdvojena lokacija
Jagodina,Ćuprija,Ćuprija,PU Dečija radost,vrtić Šećerko,Rade Miljković,bb,35230,Izdvojena lokacija
Jagodina,Ćuprija,Ćuprija,PU Dečija radost,vrtić Neven,Mlinska,bb,35230,Izdvojena lokacija
Jagodina,Ćuprija,Ćuprija,PU Dečija radost,vrtić Leptirić,Kruševačka,bb,35230,Izdvojena lokacija
Valjevo,Ub,Ub,PU Ub,Predškolska ustanova Ub,Miloša Selakovića,20,14210,Matična lokacija
Leskovac,Crna Trava,Crna Trava,PU Mladost,Predškolska ustanova Mladost Crna Trava,Milentije Popović,bb,16215,Matična lokacija
Užice,Čajetina,Čajetina,PU Radost,Predškolska ustanova Radost Čajetina,Knjaza Miloša,6,31310,Matična lokacija
Užice,Čajetina,Zlatibor,PU Radost,IO Narcis Zlatibor,Kiridžijska,bb,31315,Izdvojena lokacija
Užice,Čajetina,Kriva Reka,PU Radost,IO Maslačak Kriva Reka,Kriva Reka,bb,31312,Izdvojena lokacija
Užice,Čajetina,Ljubiš,PU Radost,IO Ljubičica Ljubiš,Ljubiš,bb,31209,Izdvojena lokacija
Užice,Čajetina,Mačkat,PU Radost,IO Pčelica Mačkat,Mačkat,bb,31312,Izdvojena lokacija
Užice,Čajetina,Sirogojno,PU Radost,IO Pahuljica Sirogojno,Sirogojno,bb,31207,Izdvojena lokacija
Užice,Čajetina,Šljivovica,PU Radost,IO Neven Šljivovica,Šljivovica,bb,31244,Izdvojena lokacija
Čačak,Čačak - grad,Čačak,PU Radost,PU Radost,Nadežde Petrović,8,32000,Matična lokacija
Čačak,Čačak - grad,Čačak,PU Radost,PU Radost RJ Neven,Cara Dušana,9,32000,Izdvojena lokacija
Čačak,Čačak - grad,Čačak,PU Radost,PU Radost RJ Boško Buha,Svetogorska,bb,32000,Izdvojena lokacija
Čačak,Čačak - grad,Čačak,PU Radost,PU Radost RJ Nadežda Petrović,Nadežde Petrović,8,32000,Izdvojena lokacija
Čačak,Čačak - grad,Čačak,PU Radost,PU Radost RJ Radost 1,Radiše Poštić,4,32000,Izdvojena lokacija
Čačak,Čačak - grad,Čačak,PU Radost,PU Radost Čačak RJ Bambi,Bulevar Vuka Karadžića,bb,32000,Izdvojena lokacija
Čačak,Čačak - grad,Čačak,PU Radost,PU Radost RJ Majski cvet,Trnavska,8,32000,Izdvojena lokacija
Čačak,Čačak - grad,Čačak,PU Radost,PU Radost RJ Radost 2,Radiše Poštić,4,32000,Izdvojena lokacija
Čačak,Čačak - grad,Čačak,PU Radost,PU Radost Čačak RJ Sunce,Bulevar Vuka Karadžića,bb,32000,Izdvojena lokacija
Čačak,Čačak - grad,Čačak,PU Moje detinjstvo,PU Moje detinjsvo -Mali kapetan,Nemanjina,60,32000,Matična lokacija
Čačak,Čačak - grad,Atenica,PU Moje detinjstvo,Kolibri,Dr Dragiše Mišovića,bb,32000,Izdvojena lokacija
Čačak,Čačak - grad,Bresnica,PU Moje detinjstvo,OŠ Đeneral Marko Katanić,/,bb,32000,Izdvojena lokacija
Čačak,Čačak - grad,Vujetinci,PU Moje detinjstvo,OŠ Tatomir Anđelić IO Vujetinci,/,bb,32000,Izdvojena lokacija
Čačak,Čačak - grad,Zablaće,PU Moje detinjstvo,Zablaće,/,bb,32000,Izdvojena lokacija
Čačak,Čačak - grad,Katrga,PU Moje detinjstvo,OŠ Tatomir Anđelić IO Katrga,/,bb,32000,Izdvojena lokacija
Čačak,Čačak - grad,Kačulice,PU Moje detinjstvo,OŠ Branislav Petrović IO Kačulice,/,bb,32000,Izdvojena lokacija
Čačak,Čačak - grad,Ljubić,PU Moje detinjstvo,OŠ Tanasko Rajić IO Ljubić selo,Ljubić,bb,32000,Izdvojena lokacija
Čačak,Čačak - grad,Mojsinje,PU Moje detinjstvo,OŠ Tatomir Anđelić IO Mojsinje,/,bb,32000,Izdvojena lokacija
Čačak,Čačak - grad,Mrčajevci,PU Moje detinjstvo,Zvončica,Mrčajevci,bb,32000,Izdvojena lokacija
Čačak,Čačak - grad,Ostra,PU Moje detinjstvo,OŠ Tatomir Anđelić IO Ostra,/,bb,32000,Izdvojena lokacija
Čačak,Čačak - grad,Preljina,PU Moje detinjstvo,OŠ Preljina,Preljina,bb,32000,Izdvojena lokacija
Čačak,Čačak - grad,Preljina,PU Moje detinjstvo,Bubamara,Preljina,bb,32000,Izdvojena lokacija
Čačak,Čačak - grad,Prijevor,PU Moje detinjstvo,Đurđevak,Prijevor,bb,32000,Izdvojena lokacija
Čačak,Čačak - grad,Prislonica,PU Moje detinjstvo,OŠ Preljina IO Preljina,/,bb,32000,Izdvojena lokacija
Čačak,Čačak - grad,Slatina,PU Moje detinjstvo,Pčelica,Slatina,bb,32000,Izdvojena lokacija
Čačak,Čačak - grad,Slatina,PU Moje detinjstvo,OŠ Branislav Petrović,Slatina,bb,32000,Izdvojena lokacija
Čačak,Čačak - grad,Trbušani,PU Moje detinjstvo,Dečji gaj,Aleksandra Savića,35/1,32000,Izdvojena lokacija
Čačak,Čačak - grad,Čačak,PU Moje detinjstvo,Poletarac,Hajduk Veljkova,4,32000,Izdvojena lokacija
Čačak,Čačak - grad,Čačak,PU Moje detinjstvo,Mladost,Knićaninova,30,32000,Izdvojena lokacija
Čačak,Čačak - grad,Čačak,PU Moje detinjstvo,Leptirić,Nemanjina,78,32000,Izdvojena lokacija
Čačak,Čačak - grad,Čačak,PU Moje detinjstvo,Biseri,Njegoševa,bb,32000,Izdvojena lokacija
Valjevo,Šabac - grad,Šabac,PU Naše dete,PU Naše dete,Kralja Aleksandra,17,15000,Matična lokacija
Valjevo,Šabac - grad,Bela Reka,PU Naše dete,Bela Reka,Kneza Miloša,bb,15305,Izdvojena lokacija
Valjevo,Šabac - grad,Bogosavac,PU Naše dete,Bogosavac,Miloša Pocerca,1,15235,Izdvojena lokacija
Valjevo,Šabac - grad,Bojić,PU Naše dete,Bojić,/,bb,15233,Izdvojena lokacija
Valjevo,Šabac - grad,Bukor,PU Naše dete,Bukor,/,bb,15233,Izdvojena lokacija
Valjevo,Šabac - grad,Varna,PU Naše dete,Varna,Šabačka,12,15232,Izdvojena lokacija
Valjevo,Šabac - grad,Volujac,PU Naše dete,Volujac,/,bb,15233,Izdvojena lokacija
Valjevo,Šabac - grad,Gornja Vranjska,PU Naše dete,Gornja Vranjska,Miloša Stojićevića Pocerca,60,15232,Izdvojena lokacija
Valjevo,Šabac - grad,Grušić,PU Naše dete,Grušić,/,bb,15232,Izdvojena lokacija
Valjevo,Šabac - grad,Dvorište,PU Naše dete,Dvorište,/,bb,15233,Izdvojena lokacija
Valjevo,Šabac - grad,Dobrić,PU Naše dete,Dobrić,Milačka mala,bb,15235,Izdvojena lokacija
Valjevo,Šabac - grad,Drenovac,PU Naše dete,Drenovac,Kapetanova,1,15212,Izdvojena lokacija
Valjevo,Šabac - grad,Duvanište,PU Naše dete,Duvanište,Karađorđeva,bb,15305,Izdvojena lokacija
Valjevo,Šabac - grad,Žabar,PU Naše dete,Žabar,/,bb,15224,Izdvojena lokacija
Valjevo,Šabac - grad,Zablaće,PU Naše dete,Zablaće,/,bb,15232,Izdvojena lokacija
Valjevo,Šabac - grad,Zminjak,PU Naše dete,Zminjak,Vojvode Mišića,1,15352,Izdvojena lokacija
Valjevo,Šabac - grad,Jevremovac,PU Naše dete,Švrća,Andrije Glišića,2,15000,Izdvojena lokacija
Valjevo,Šabac - grad,Jelenča,PU Naše dete,Jelenča,Maršala Tita,bb,15216,Izdvojena lokacija
Valjevo,Šabac - grad,Korman,PU Naše dete,Korman,/,bb,15213,Izdvojena lokacija
Valjevo,Šabac - grad,Krivaja,PU Naše dete,Krivaja,/,bb,15232,Izdvojena lokacija
Valjevo,Šabac - grad,Lipolist,PU Naše dete,Lipolist,Karađorđeva,1,15305,Izdvojena lokacija
Valjevo,Šabac - grad,Majur,PU Naše dete,Suncokreti,Vojvode Putnika,bb,15353,Izdvojena lokacija
Valjevo,Šabac - grad,Mala Vranjska,PU Naše dete,Mala Vranjska,/,bb,15224,Izdvojena lokacija
Valjevo,Šabac - grad,Mačvanski Pričinović,PU Naše dete,Mačvanski Pričinović,Kralja Petra Prvog,2,15211,Izdvojena lokacija
